EventId,InvestigationType,AccidentNumber,EventDate,Location,Country,Latitude,Longitude,AirportCode,AirportName,InjurySeverity,AircraftDamage,AircraftCategory,RegistrationNumber,Make,Model,AmateurBuilt,NumberOfEngines,EngineType,FARDescription,Schedule,PurposeOfFlight,AirCarrier,TotalFatalInjuries,TotalSeriousInjuries,TotalMinorInjuries,TotalUninjured,WeatherCondition,BroadPhaseOfFlight,ReportStatus,PublicationDate,
20031009X01687,Accident,ATL04LA001,10/01/2003,"Saint Marys, GA",United States,30.757778,-81.562222,PVT,,Fatal(1),Substantial,,N1928J,Johnson Walter A,Hornet,Yes,1,Reciprocating,,,Personal,,1,,,,VMC,MANEUVERING,Probable Cause,07/07/2005,
20031003X01652,Accident,DEN03FA157,09/29/2003,"Belen, NM",United States,34.636666,-106.845000,E80,Alexander Municipal,Fatal(1),Destroyed,,N3853N,Beech,35,No,1,Reciprocating,,,Personal,,1,,,,VMC,TAKEOFF,Probable Cause,03/30/2005,
20031010X01705,Accident,NYC03FA206,09/27/2003,"Bardstown, KY",United States,37.821111,-85.496389,BRY,Samuels Field,Fatal(2),Destroyed,,N4314Z,Piper,PA-18-180,No,1,Reciprocating,,,Instructional,,2,,,,VMC,MANEUVERING,Probable Cause,06/30/2004,
20031010X01704,Accident,NYC03FA205,09/27/2003,"Concord, MA",United States,42.492500,-71.352500,BED,Laurence G Hanscom Field,Fatal(2),Destroyed,,N963LP,Cessna,182T,No,1,Reciprocating,,,Personal,,2,,,,IMC,APPROACH,Probable Cause,06/30/2004,
20031010X01712,Accident,LAX03LA300,09/27/2003,"Fontana, CA",United States,34.166667,-117.400000,,,Fatal(2),Destroyed,,N9YC,McClanahan,Stits Playmate SA-11,Yes,1,Reciprocating,,,Personal,,2,,,,VMC,CRUISE,Probable Cause,06/28/2006,
20030929X01614,Accident,CHI03FA320,09/25/2003,"Three Oaks, MI",United States,41.819723,-86.597500,,,Fatal(1),Destroyed,,N25787,Cessna,152,No,1,Reciprocating,,,Personal,,1,,,,VMC,TAKEOFF,Probable Cause,07/29/2004,
20030930X01622,Accident,ATL03FA147,09/25/2003,"Fort Pierce, FL",United States,27.495000,-80.368056,FPR,ST LUCIE COUNTY INTL,Fatal(2),Destroyed,,N70258,Grumman,HU-16C,No,2,Reciprocating,,,Personal,,2,,1,,VMC,CLIMB,Probable Cause,04/28/2005,
20031001X01633,Accident,NYC03FA203,09/23/2003,"Nantucket, MA",United States,41.248333,-70.064722,ACK,Nantucket Memorial,Fatal(1),Substantial,,N405BK,Cessna,402C,No,2,Reciprocating,,NSCH,,ISLAND AIRLINES INC,1,1,,,IMC,GO-AROUND,Probable Cause,02/24/2005,
20031001X01632,Accident,DEN03FAMS1,09/21/2003,"Greer, AZ",United States,33.905556,-109.562222,,,Fatal(2),Destroyed,,N927JL,Beech,F33A,No,1,Reciprocating,,,Personal,,2,,,,VMC,UNKNOWN,Probable Cause,12/03/2004,
20031001X01630,Accident,LAX03MA292,09/20/2003,"GrandCanyonWest, AZ",United States,35.985000,-113.793333,1G4,Grand Canyon West,Fatal(7),Destroyed,,N270SH,Aerospatiale,AS350BA,No,1,Turbo Shaft,,NSCH,,,7,,,,VMC,MANEUVERING,Probable Cause,11/14/2007,
20030930X01625,Accident,DEN03FA155,09/20/2003,"Beaumont, TX",United States,30.111667,-94.252222,,,Fatal(3),Destroyed,,N45BP,Hawker Siddeley,HS-125-700A,No,2,Turbo Fan,,,Instructional,,3,,,,VMC,MANEUVERING,Probable Cause,09/29/2004,
20031001X01644,Accident,LAX03LA291,09/19/2003,"Lone Pine, CA",United States,36.589444,-118.023334,O26,Lone Pine Airport,Fatal(1),Substantial,,N71DA,Schempp-Hirth,Standard Cirrus,No,0,,,,Personal,,1,,,,VMC,TAKEOFF,Probable Cause,06/08/2005,
20030924X01580,Accident,FTW03FA229,09/19/2003,"Del Rio, TX",United States,29.352222,-100.916667,DRT,Del Rio International,Fatal(1),Destroyed,,N666TW,Learjet,25B,No,2,Turbo Jet,,,Positioning,,1,1,,,VMC,LANDING,Probable Cause,09/29/2004,
20030926X01602,Accident,ATL03FA142,09/18/2003,"Perry, GA",United States,32.485833,-83.734722,68GA,Perry Middle Georgia Airport,Fatal(1),Substantial,,N13375,Cessna,172M,No,1,Reciprocating,,,Instructional,,1,1,,,VMC,CLIMB,Probable Cause,02/24/2005,
20030922X01565,Accident,ATL03FA140,09/16/2003,"Stone Mountain, GA",United States,33.801667,-84.135277,,,Fatal(1),Destroyed,,N1980K,Beechcraft,A36,No,1,Reciprocating,,,Personal,,1,,,,VMC,DESCENT,Probable Cause,09/13/2005,
20030918X01558,Accident,LAX03LA289,09/15/2003,"Escondido, CA",United States,33.183333,-117.000000,,,Fatal(1),Destroyed,,N40DB,Butzbach,Smith Miniplane DSA1,Yes,1,Reciprocating,,,Personal,,1,,,,VMC,MANEUVERING,Probable Cause,12/28/2004,
20030924X01582,Accident,FTW03FA225,09/15/2003,"New Orleans, LA",United States,30.042222,-90.028056,NEW,Lakefront,Fatal(2),Destroyed,,N2010E,Cessna,310J,No,2,Reciprocating,,,Personal,,2,,,,VMC,GO-AROUND,Probable Cause,07/29/2004,
20030924X01581,Accident,NYC03FA197,09/14/2003,"Greenville, ME",United States,45.508611,-69.412500,NONE,Horseshoe Pond,Fatal(3),Substantial,,N755FA,Cessna,U206F,No,1,Reciprocating,,,Other Work Use,,3,,1,,VMC,TAKEOFF,Probable Cause,06/30/2004,
20030917X01553,Accident,MIA03LA182,09/14/2003,,United States,27.093333,-79.886666,,,Fatal(1),Destroyed,,N205Z,Mooney,M20J,No,1,Reciprocating,,,Personal,,1,,,,VMC,MANEUVERING,Probable Cause,09/29/2004,
20030922X01570,Accident,SEA03LA190,09/13/2003,"Challis, ID",United States,44.645277,-114.862778,,,Fatal(2),Destroyed,,N5547B,Cessna,182,No,1,Reciprocating,,,Personal,,2,,,,VMC,MANEUVERING,Probable Cause,12/03/2004,
20030915X01536,Accident,ATL03FA137,09/13/2003,"Monticello, GA",United States,33.330278,-83.749722,,,Fatal(1),Substantial,,N2764W,Mooney,M-20C,No,1,Reciprocating,,,Personal,,1,,,,IMC,DESCENT,Probable Cause,03/30/2005,
20030917X01555,Accident,NYC03LA199,09/12/2003,"Norfolk, VA",United States,36.894444,-76.201111,ORF,Norfolk International Airport,Fatal(1),Minor,,N776NC,McDonnell Douglas,DC-9-51,No,2,Turbo Jet,,SCHD,,,1,,,41,VMC,STANDING,Probable Cause,10/05/2006,
20030915X01541,Accident,FTW03LA223,09/12/2003,"Farwell, TX",United States,34.430834,-103.079167,,,Fatal(1),Destroyed,,N61353,Air Tractor,AT-502B,No,1,Turbo Prop,,,Aerial Application,,1,,,,VMC,MANEUVERING,Probable Cause,03/30/2004,
20030911X01520,Accident,CHI03FA301,09/07/2003,"Colfax, WI",United States,45.025556,-91.599444,,,Fatal(1),Substantial,,N4103E,Aeronca,11BC,No,1,Reciprocating,,,Personal,,1,1,,,VMC,MANEUVERING,Probable Cause,12/28/2004,
20030911X01518,Accident,FTW03FA212,09/06/2003,"New Braunfels, TX",United States,29.685000,-98.034722,BAZ,New Braunfels Municipal Airpor,Fatal(2),Destroyed,,N7632G,Cessna,172L,No,1,Reciprocating,,,Personal,,2,1,,,VMC,TAKEOFF,Probable Cause,07/29/2004,
20030910X01502,Accident,ATL03FA136,09/06/2003,"Winder, GA",United States,33.996111,-83.670556,WDR,Winder-Barrow,Fatal(1),Destroyed,,N62JF,Beech,BE-55,No,2,Reciprocating,,,Personal,,1,,,,VMC,MANEUVERING,Probable Cause,01/24/2005,
20030908X01482,Accident,SEA03LA185,09/04/2003,"Polson, MT",United States,47.666667,-114.216667,,,Fatal(1),Substantial,,N33865,Aeronca,65-CA,No,1,Reciprocating,,,Personal,,1,,,,VMC,MANEUVERING,Probable Cause,03/02/2004,
20030909X01498,Accident,LAX03LA275,09/02/2003,"Carefree, AZ",United States,33.818056,-111.897777,18AZ,Sky Ranch,Fatal(2),Destroyed,,N29G,BACON,Questair #20 Venture,Yes,1,Reciprocating,,,Personal,,2,,,,VMC,LANDING,Probable Cause,12/28/2004,
20030910X01508,Accident,ANC03FA106,09/02/2003,"Chickaloon, AK",United States,61.817223,-147.634444,,,Fatal(3),Destroyed,,N72598,Cessna,T206H,No,1,Reciprocating,,,Personal,,3,,,,IMC,CRUISE,Probable Cause,03/30/2004,
20030905X01478,Accident,CHI03FA291,09/01/2003,"Uniondale, IN",United States,40.867223,-85.688611,FWA,FORT WAYNE INTERNATIONAL,Fatal(3),Destroyed,,N8018J,Beech,B36TC,No,1,Reciprocating,,,Personal,,3,1,1,,IMC,GO-AROUND,Probable Cause,01/24/2005,
20030905X01465,Accident,ATL03FA134,08/31/2003,"Kingsport, TN",United States,36.475000,-82.407222,,,Fatal(2),Destroyed,,N4289B,Beech,BE-35,No,1,Reciprocating,,,Instructional,,2,,,,VMC,MANEUVERING,Probable Cause,06/30/2004,
20030904X01454,Accident,ATL03FA133,08/31/2003,"Hilton Head Is, SC",United States,32.235277,-80.687500,KHXD,Hilton Head Island,Fatal(2),Destroyed,,N70DL,Piper,PA-46-310P,No,1,Turbo Prop,,,Personal,,2,,,,VMC,TAKEOFF,Probable Cause,09/29/2004,
20030905X01475,Accident,LAX03LA270,08/30/2003,"Gerlach, NV",United States,40.743333,-119.213333,,Temporary Dirt Airstrip,Fatal(1),Substantial,,N5343E,Beech,K35,No,1,Reciprocating,,,Personal,,1,3,,,VMC,APPROACH,Probable Cause,12/28/2004,
20030904X01455,Accident,LAX03LA267,08/28/2003,"Tracy, CA",United States,37.679167,-121.299722,KTCY,Tracy Municipal,Fatal(1),Destroyed,,N1216Z,Petz,Flying Boat,Yes,1,Reciprocating,,,Flight Test,,1,,,,VMC,TAKEOFF,Probable Cause,12/28/2004,
20030903X01453,Accident,CHI03FA296,08/28/2003,"Grand Marais, MN",United States,47.838333,-90.383056,CKC,GRAND MARAIS/COOK COUNTY,Fatal(2),Destroyed,,N285V,Beech,58P,No,2,Reciprocating,,,Personal,,2,2,,,IMC,APPROACH,Probable Cause,09/01/2004,
20030908X01483,Accident,SEA03FA173,08/26/2003,"Warm Lake, ID",United States,44.669167,-115.674445,,,Fatal(2),Destroyed,,N6126J,Piper,PA-32R-300,No,1,Reciprocating,,,Personal,,2,,,,VMC,APPROACH,Probable Cause,06/30/2004,
20030904X01459,Accident,NYC03MA183,08/26/2003,"Yarmouth, MA",United States,41.609722,-70.255556,HYA,Barnstable Municipal Airport,Fatal(2),Destroyed,,N240CJ,Beech,1900D,No,2,Turbo Prop,,,Positioning,,2,,,,VMC,TAKEOFF,Probable Cause,08/31/2004,
20030904X01456,Accident,LAX03FA282,08/25/2003,"Encinitas, CA",United States,32.815556,-117.139444,,,Fatal(1),Destroyed,,N8049V,Robinson,R-22 Beta,No,1,Reciprocating,,,Instructional,,1,,,,IMC,CRUISE,Probable Cause,10/27/2005,
20030909X01491,Accident,NYC03FA180,08/24/2003,"Forest Hill, MD",United States,39.585000,-76.391389,MD31,Forest Hill Industrial Airpark,Fatal(1),Destroyed,,N298RD,Aero Vodochody,L-39ZO,No,1,Turbo Fan,,,Personal,,1,,,,VMC,GO-AROUND,Probable Cause,01/24/2005,
20030827X01406,Accident,CHI03LA282,08/23/2003,"Edwardsburg, MI",United States,,,,,Fatal(1),Substantial,,N140GS,Cessna,140,No,1,Reciprocating,,,Personal,,1,,,,VMC,CRUISE,Probable Cause,07/29/2004,
20030826X01396,Accident,CHI03FA284B,08/22/2003,"Lake Elmo, MN",United States,44.953333,-92.883333,,,Fatal(3),Destroyed,,N38416,Piper,PA-28-181,No,1,Reciprocating,,,Personal,,3,1,,,VMC,CRUISE,Probable Cause,02/24/2005,
20030826X01396,Accident,CHI03FA284A,08/22/2003,"Lake Elmo, MN",United States,44.953333,-92.883333,,,Fatal(3),Destroyed,,N53033,Cessna,172S,No,1,Reciprocating,,,Instructional,,3,1,,,VMC,CRUISE,Probable Cause,02/24/2005,
20030827X01407,Accident,MIA03FA167,08/21/2003,"Clearwater, FL",United States,27.986389,-82.761111,,,Fatal(2),Destroyed,,N93DC,Piper,PA-31,No,2,Reciprocating,,,Business,,2,1,,,VMC,APPROACH,Probable Cause,04/25/2006,
20030822X01389,Accident,CHI03LA278,08/19/2003,"Breckenridge, MI",United States,43.393611,-84.502222,,,Fatal(1),Destroyed,,N23EG,Ayres,S2R-G6,No,1,Turbo Prop,,,Aerial Application,,1,,,,VMC,MANEUVERING,Probable Cause,07/29/2004,
20030821X01375,Accident,ATL03FA128,08/17/2003,"Rome, GA",United States,34.272500,-85.043889,KRMG,Rome - Richard B Russell,Fatal(2),Destroyed,,N99748,Ercoupe,415-C,No,1,Reciprocating,,,Personal,,2,,,,VMC,CRUISE,Probable Cause,09/01/2004,
20030821X01376,Accident,ATL03FA127,08/17/2003,"Tuckasegee, NC",United States,35.236111,-83.016389,,,Fatal(2),Destroyed,,N38998,Boeing,PT-17 Stearman,No,1,Reciprocating,,,Personal,,2,,,,VMC,MANEUVERING,Probable Cause,04/25/2007,
20030912X01525,Accident,ANC03FAMS1,08/17/2003,"Ketchikan, AK",United States,,,,,Fatal(2),Destroyed,,N6520Q,Alon,A-2 (Aircoupe),No,1,Reciprocating,,,Personal,,2,,,,,UNKNOWN,Probable Cause,09/01/2004,
20030821X01377,Accident,ANC03FA096,08/17/2003,"Barrow, AK",United States,70.982500,-158.083333,,,Fatal(2),Substantial,,N6591L,Reims Aviation,406,No,2,Turbo Prop,,NSCH,,HAGELAND AVIATION SERVICES INC,2,,,,VMC,MANEUVERING,Probable Cause,07/29/2004,
20030903X01442,Accident,SEA03LA170,08/16/2003,"Greenwater, WA",United States,47.021667,-121.529723,,,Fatal(1),Substantial,,N2054F,AVID,Magnum,Yes,1,Reciprocating,,,Personal,,1,,,,VMC,MANEUVERING,Probable Cause,03/30/2004,
20030822X01390,Accident,CHI03LA269,08/16/2003,"Willmar, MN",United States,44.992500,-95.162500,,,Fatal(2),Destroyed,,N78DT,Holden,Pulsar,Yes,1,Reciprocating,,,Personal,,2,,,,VMC,UNKNOWN,Probable Cause,12/28/2004,
20030822X01391,Accident,CHI03LA263,08/13/2003,"Sparta, MI",United States,43.161944,-85.658333,,,Fatal(1),Destroyed,,N8563L,Piper,PA-25-235,No,1,Reciprocating,,,Aerial Application,,1,,,,VMC,MANEUVERING,Probable Cause,12/28/2004,
20030826X01403,Accident,CHI03FA259,08/13/2003,"E.I. 276, LA",United States,28.425000,-91.450000,,E.I. 276,Fatal(3),Substantial,,N41128,Bell,206L-3,No,1,Turbo Shaft,,NSCH,,Petrolium Helicopters Inc.,3,1,1,,VMC,TAKEOFF,Probable Cause,10/03/2006,
20030812X01317,Accident,LAX03FA254,08/08/2003,"Bishop, CA",United States,37.377500,-118.363611,BIH,Bishop,Fatal(1),Destroyed,,N340DC,Cessna,340A,No,2,Reciprocating,,,Personal,,1,,,,VMC,TAKEOFF,Probable Cause,04/28/2005,
20030818X01348,Accident,IAD03FA070,08/08/2003,"FACTORYVILLE, PA",United States,41.591111,-75.751111,9N3,SEAMAN'S AIRPORT,Fatal(2),Destroyed,,N6373C,Piper,PA-32-300,No,1,Reciprocating,,,Personal,,2,,,,IMC,APPROACH,Probable Cause,09/01/2004,
20030814X01338,Accident,CHI03FA251,08/08/2003,"Topeka, KS",United States,39.158889,-95.610000,33KS,BUENA TERRA,Fatal(1),Destroyed,,N2064R,Cessna,182G,No,1,Reciprocating,,,Personal,,1,2,,,VMC,TAKEOFF,Probable Cause,07/29/2004,
20030814X01332,Accident,ANC03FA094,08/08/2003,"SKAGWAY, AK",United States,59.466945,-135.311389,PAGY,SKAGWAY,Fatal(3),Destroyed,,N4317S,Beech,V35-B,No,1,Reciprocating,,,Personal,,3,,,,VMC,TAKEOFF,Probable Cause,04/28/2004,
20030819X01352,Accident,NYC03FA176,08/06/2003,"Pleasantville, PA",United States,40.152500,-78.694166,JST,Johnstown County Airport,Fatal(1),Substantial,,N28788,Grumman,AA-5B,No,1,Reciprocating,,,Personal,,1,,,,IMC,APPROACH,Probable Cause,09/13/2005,
20030811X01298,Accident,DEN03FA137,08/05/2003,"Antonito, CO",United States,37.390277,-106.617778,,,Fatal(1),Destroyed,,N1344S,Cessna,182P,No,1,Reciprocating,,,Personal,,1,,,,VMC,MANEUVERING,Probable Cause,03/30/2004,
20030812X01313,Accident,CHI03FA246,08/05/2003,"Clarkfield, MN",United States,44.860000,-95.792777,,,Fatal(1),Destroyed,,N4577T,Piper,PA-28-180,No,1,Reciprocating,,,Personal,,1,,,,IMC,CRUISE,Probable Cause,06/02/2004,
20030814X01339,Accident,NYC03FA173,08/04/2003,"Groton, CT",United States,41.337777,-72.053611,GON,Groton-New London Airport,Fatal(2),Destroyed,,N135PT,Learjet,35A,No,2,Turbo Fan,,,Positioning,,2,,,,VMC,MANEUVERING,Probable Cause,07/29/2004,
20030815X01342,Accident,DEN03FA138,08/04/2003,"Yellowstone Nat, WY",United States,44.525278,-110.834166,,,Fatal(1),Destroyed,,N258Y,Wright,Hughes 1-B,Yes,1,Reciprocating,,,Personal,,1,,,,VMC,CRUISE,Probable Cause,03/30/2005,
20030805X01266,Accident,CHI03LA241,08/03/2003,"Peru, IN",United States,40.733611,-86.100000,IN33,Robison Airport,Fatal(1),Destroyed,,N81171,Young,Pietenpol Air Camper,Yes,1,Reciprocating,,,Personal,,1,,,,VMC,LANDING,Probable Cause,06/30/2004,
20030818X01350,Accident,IAD03FA069,08/02/2003,"GALION, OH",United States,40.735277,-82.718611,GQQ,Galion Municipal,Fatal(2),Destroyed,,N577SK,Piper,PA-34-200T,No,2,Reciprocating,,,Personal,,2,2,,,IMC,MANEUVERING,Probable Cause,09/01/2004,
20030807X01282,Accident,CHI03LA242,08/02/2003,"Elbow Lake, MN",United States,45.986111,-95.991944,,,Fatal(1),Destroyed,,NONE,,Teratorn,Yes,1,Reciprocating,,,Personal,,1,,,,IMC,CRUISE,Probable Cause,06/30/2004,
20030813X01325,Accident,NYC03LA171,07/31/2003,"North Baltimore, OH",United States,41.175000,-83.683333,,,Fatal(1),Substantial,,N7075Y,Stewart,Hummel Bird,Yes,1,Reciprocating,,,Personal,,1,,,,VMC,CLIMB,Probable Cause,06/30/2004,
20030730X01224,Accident,SEA03LA157,07/28/2003,"Hood River, OR",United States,45.677223,-121.536111,,,Fatal(1),Substantial,,N24YB,Schleicher,ASW-24E,Yes,1,Reciprocating,,,Personal,,1,,,,VMC,CLIMB,Probable Cause,03/02/2004,
20030805X01261,Accident,MIA03LA150,07/28/2003,"Odessa, FL",United States,28.188055,-82.625556,,Tampa Bay Executive,Fatal(1),Substantial,,None,Turkan,Delta Wing Kite Trik,Yes,1,Reciprocating,,,Personal,,1,,,,VMC,TAKEOFF,Probable Cause,04/28/2004,
20030730X01234,Accident,CHI03LA227,07/27/2003,"Aberdeen, SD",United States,45.448889,-98.418611,ABR,Aberdeen Regional Airport,Fatal(1),Destroyed,,N512EA,Ullrich,Auriga FT,Yes,1,Turbo Prop,,,Unknown,,1,,,,VMC,TAKEOFF,Probable Cause,06/30/2004,
20030807X01277,Accident,LAX03GA244,07/26/2003,"Whiteriver, AZ",United States,33.885833,-109.675278,,,Fatal(2),Destroyed,,N6184D,Bell,206L-3,No,1,Turbo Shaft,,,Public Use,,2,2,,,VMC,APPROACH,Probable Cause,07/25/2007,
20030731X01241,Accident,DEN03FA136,07/26/2003,"Blanding, UT",United States,37.568889,-109.483333,BDG,Blanding Municipal,Fatal(4),Destroyed,,N35KR,Mooney,M20C,No,1,Reciprocating,,,Personal,,4,,,,VMC,TAKEOFF,Probable Cause,03/30/2004,
20030730X01223,Accident,SEA03GA153,07/25/2003,"Keller, WA",United States,48.121945,-118.748889,,,Fatal(1),Destroyed,,N314KA,Kaman,K-1200,No,1,Turbo Shaft,,,Public Use,,1,,,,VMC,CRUISE,Probable Cause,09/29/2004,
20030806X01273,Accident,LAX03FA241,07/23/2003,"Waialeale,Kauai, HI",United States,22.070278,-159.495000,,,Fatal(5),Destroyed,,N37741,Bell,206B,No,1,Turbo Shaft,,NSCH,,,5,,,,IMC,MANEUVERING,Probable Cause,09/14/2007,
20030729X01216,Accident,SEA03FA148,07/22/2003,"Tulalip, WA",United States,48.074167,-122.301944,,,Fatal(1),Destroyed,,N7190K,Robinson,R22 Beta,No,1,Reciprocating,,,Personal,,1,,,,VMC,UNKNOWN,Probable Cause,06/02/2004,
20030808X01294,Accident,NYC03FA164,07/22/2003,"Pittston, PA",United States,41.315833,-75.735277,AVP,Wilkes-Barre/Scranton Arpt,Fatal(1),Destroyed,,NONE,Hawker,T Mk 7A,No,1,Turbo Jet,,,Positioning,,1,,,,VMC,TAKEOFF,Probable Cause,10/28/2004,
20030725X01194,Accident,CHI03FA219,07/21/2003,"Jackson, MN",United States,43.650278,-94.969167,MJQ,JACKSON MUNI,Fatal(1),Destroyed,,N33774,Piper,PA-28-235,No,1,Reciprocating,,,Personal,,1,,,,VMC,DESCENT,Probable Cause,07/29/2004,
20030722X01172,Accident,MIA03LA146,07/20/2003,"Lakeland, FL",United States,27.719445,-81.610278,KLAL,Lakeland Linder Regional,Fatal(1),Destroyed,,N224RB,Sonerai,Sonerai IIB,Yes,1,Reciprocating,,,Personal,,1,,,,VMC,MANEUVERING,Probable Cause,02/24/2005,
20030724X01184,Accident,LAX03LA237,07/20/2003,"Tehachapi, CA",United States,35.101111,-118.434723,L94,Mountain Valley,Fatal(1),Destroyed,,N218DT,Thompson,Quickie Q2,Yes,1,Reciprocating,,,Personal,,1,,,,VMC,TAKEOFF,Probable Cause,12/20/2005,
20030729X01208,Accident,NYC03FA162,07/19/2003,"Rock Hill, NY",United States,41.637500,-74.595555,N82,Wurtsboro-Sullivan County Arpt,Fatal(1),Substantial,,N999JB,Start & Flug,H101,No,,,,,Personal,,1,,,,VMC,LANDING,Probable Cause,04/28/2004,
20030725X01196,Accident,DEN03FA133,07/19/2003,"Steamboat Sprng, CO",United States,40.335277,-106.688055,SBS,Steamboat Springs/Bob Adams Fi,Fatal(3),Destroyed,,N742BM,Grumman American,AA-5B,No,1,Reciprocating,,,Personal,,3,,,,VMC,CLIMB,Probable Cause,06/02/2004,
20030722X01163,Accident,CHI03LA216,07/18/2003,"Isle, MN",United States,46.159722,-93.461389,MY72,Isle Private Airport,Fatal(1),Destroyed,,N1606F,Cessna,172H,No,1,Reciprocating,,,Personal,,1,,3,,VMC,TAKEOFF,Probable Cause,06/30/2004,
20030729X01215,Accident,SEA03FA143,07/17/2003,"White Bird, ID",United States,45.733611,-116.385277,,,Fatal(1),Destroyed,,C-GBEN,Piper,PA-34-200T,No,2,Reciprocating,,,Personal,,1,,,,VMC,MANEUVERING,Probable Cause,04/28/2004,
20030724X01189,Accident,NYC03FA161,07/17/2003,"Quakertown, PA",United States,40.375834,-75.390277,UKT,Quakertown,Fatal(1),Destroyed,,N700PR,Cessna,T210L,No,1,Reciprocating,,,Personal,,1,1,,,VMC,TAKEOFF,Probable Cause,09/29/2004,
20030722X01166,Accident,CHI03LA213,07/16/2003,"Winsted, MN",United States,44.950000,-94.066945,10D,Winsted Municipal,Fatal(1),Destroyed,,N7895A,Allenberg,Swick BC 12-D,Yes,1,Reciprocating,,,Instructional,,1,1,,,VMC,CLIMB,Probable Cause,06/30/2004,
20030716X01117,Accident,DEN03LA128,07/14/2003,"Morgan, UT",United States,41.018611,-111.651944,,,Fatal(1),Destroyed,,N27TA,Grob,G103 Twin Astir,No,,,,,Personal,,1,1,,,VMC,MANEUVERING,Probable Cause,09/01/2004,
20030723X01177,Accident,ANC03LA076,07/13/2003,"Gustavus, AK",United States,58.431111,-135.712500,PAGS,Gustavus,Fatal(4),Destroyed,,N6296Q,Cessna,401,No,2,Reciprocating,,,Personal,,4,,1,1,VMC,CRUISE,Probable Cause,03/30/2004,
20030718X01149,Accident,ANC03FA075,07/11/2003,"English Bay, AK",United States,59.353611,-151.930834,KEB,English Bay,Fatal(1),Substantial,,N505SD,Cessna,206,No,1,Reciprocating,,NSCH,,,1,,,,VMC,LANDING,Probable Cause,03/30/2004,
20030714X01087,Accident,DEN03FA125,07/10/2003,"Cheyenne, WY",United States,41.150833,-104.801944,CYS,CHEYENNE,Fatal(2),Destroyed,,N72615,CASA,2.111,No,2,Reciprocating,,,Business,,2,,,,VMC,APPROACH,Probable Cause,03/30/2004,
20030714X01082,Accident,FTW03FA184,07/09/2003,"McAllen, TX",United States,26.181111,-98.247777,MFE,McAllen Miller International,Fatal(2),Destroyed,,N13368,Cessna,172M,No,1,Reciprocating,,,Personal,,2,,,,VMC,LANDING,Probable Cause,03/30/2004,
20030711X01067,Accident,FTW03FA182,07/08/2003,"McKinney, TX",United States,33.214167,-96.747777,,,Fatal(2),Destroyed,,N166ME,Cessna,172S,No,1,Reciprocating,,,Instructional,,2,,,,VMC,MANEUVERING,Probable Cause,03/30/2004,
20030710X01066,Accident,CHI03FA202,07/08/2003,"Schaumburg, IL",United States,41.989722,-88.110833,06C,SCHAUMBURG AIR PARK,Fatal(1),Destroyed,,N10257,Cessna,150L,No,1,Reciprocating,,,Personal,,1,,,,VMC,TAKEOFF,Probable Cause,06/30/2004,
20030715X01109,Accident,NYC03FA153,07/07/2003,"Montauk, NY",United States,41.079445,-71.911111,MTP,Montauk Airport,Fatal(3),Substantial,,N5636V,Piper,PA-34-200T,No,2,Reciprocating,,,Personal,,3,,,,VMC,TAKEOFF,Probable Cause,06/30/2004,
20030805X01268,Accident,NYC03FA148,07/05/2003,"Middlesboro, KY",United States,36.625834,-83.679445,1A6,Middlesboro Airport,Fatal(2),Destroyed,,N205,Beech,F-35,No,1,Reciprocating,,,Personal,,2,,,,VMC,DESCENT,Probable Cause,12/28/2004,
20030710X01061,Accident,CHI03LA201,07/05/2003,"Tomah, WI",United States,45.939444,-90.578056,,,Fatal(2),Destroyed,,N216ST,McIlraith,Sea Rey,Yes,1,Reciprocating,,,Personal,,2,,,,VMC,CRUISE,Probable Cause,12/03/2004,
20030714X01095,Accident,SEA03FA124,07/04/2003,"East Wenatchee, WA",United States,47.453333,-120.273056,,,Fatal(1),Substantial,Airplane,N279WP,Beech,A36TC,No,1,Turbo Prop,Part 91: General Aviation,,Personal,,1,1,1,,VMC,CRUISE,Probable Cause,07/01/2009,
